Url,Name,Price,Short description,Code,Category,Description,Additional Information ,Size,Technical specification,USP,Power,Image links
https://www.kutchina.com/product/fieona-excel-ss/,FIEONA EXCEL SS Hood Kitchen Chimney,,"The filterless Fieona Excel SS from the house of Kutchina is a perfect blend of performance, aesthetics, and technology. It comes with a great suction capacity of 1200±50m³/Hr helps you get rid of harmful fumes. The amazingly designed chimney ensures that your kitchen is clean and smoke-free. Equipped with 3rd generation dry auto clean technology, the ideal kitchen appliance comes with a drip tray. The drip tray can be emptied and cleaned once in a while.  The chimney also comes with LED lamps which are conveniently placed to illuminate the hob area. The classy kitchen chimney looks timeless in its black toughened glass and elegant design. It comes with a lifetime warranty on the motor.",,"Kitchen Chimney, KITCHEN HOOD & CHIMNEY","['Suction capacity: The filterless Fieona Excel SS by Kutchina comes with a powerful suction capacity of 1200±50m³/Hr. The powerful 100% copper winding motor ensures a clean and smoke-free kitchen.\xa0', 'Size: Apt for small to medium-sized kitchens, the chimney is ideal for two to three-burner gas ovens. It effectively removes the toxic fumes from the kitchen, thereby keeping it fresh and spotlessly clean.', 'Layout: The hood layout of the chimney is fitted against the wall. It is ideal for those kitchens where the stovetops are adjacent to the kitchen walls.', 'Auto-clean technology: The chimney is equipped with 3rd generation auto-clean technology. This means you don’t have to get your hands dirty while cleaning the appliance. It has an oil collector that accumulates the oil and sticky particles. All you need to do is clean the oil collector once full.\xa0', 'Illumination type: The LED lamps illuminate the cooktop area efficiently without consuming more power.', 'Speed control: Adjust the suction speed as per your cooking requirements. It has two-speed control options that can be controlled while cooking.', 'Switch control: The chimney comes with a meticulously designed push-button switch control that lets you operate the kitchen appliance without any fuss.\xa0', 'Low noise level: The best part of the kitchen chimney is that the noise level is 58 dB, which offers a very calm environment in the kitchen and lets you cook without any disturbance.\xa0', 'Aesthetics: The elegantly designed kitchen appliance comes in black coloured toughened glass, with beautiful designs on the body. The easy to operate push control switch panel enhances the aesthetics of the chimney. The chimney elevates the aesthetic appeal of your kitchen.\xa0', 'Warranty: The highly functional kitchen chimney comes with a lifetime warranty on the copper winding motor.\xa0\xa0']","['Suction Capacity : 1200', 'Size : 60 cm']","['LAYOUT: :  HOOD (2 ft)', 'BODY: :  SS', 'SIZE: :  60 Cm', 'Unit Dimension(mm): :  L600 X W500 X H610mm']","['Illumination type: :  LED Lamp', 'Illumination Power: :  2 X max 1.5W', 'Auto Clean type: :  DRY, 3rd Generation', 'Autoclean Power(W): :  75 W', 'Total Power(W): :  328 W', 'SUCTION(m3/h): :  1200±50m³/Hr', 'Noise Level(dBA): :  58 dB', 'Speed Control: :  2', 'Switch Control: :  Push Button', 'Outlet Diameter(mm): :  150mm']","['Filter Less for great suction', '100% Copper Winding', 'Motor: Lifetime Warranty', 'Auto Clean type: DRY, 3rd Generation']","['Voltage(V): :  AC220-240V', 'Rated Motor Power(W): :  1 X 250W']",['https://www.kutchina.com/wp-content/uploads/2020/06/Chimeny_Fieona.jpg']
https://www.kutchina.com/product/flora-dlx-60/,FLORA DLX 60 Hood Kitchen Chimney,,,,KITCHEN HOOD & CHIMNEY,['Coming soon'],"['Size: :  60cm', 'Suction: :  1200 m3/hr', 'Warranty: :  Life time warranty on motor', 'Filter type: : Motors: 100% copper buinding motors', 'Key Points: : Filter type: Baffle Filter Technology for greater suction capacity', '*Note : Key Points: 3rd generation Dry Auto-Clean']","['Size: :  60cm', 'Suction: :  1200 m3/hr', 'Product Dimension: :  595 x 450 x 506mm', 'Packaging dimension: :  660*585*540']","['Finish: : Black', 'Size: : 60 cm', 'Suction: : 1200 m3/hr', 'Auto-Clean Type: : 3rd generation Dry Auto-Clean', 'Switch Control: : Touch Control', 'No of speed control: : 3', 'Filter type: : Baffle Filter', 'Illumination Type: : LED', 'Voltage / Freequency: : 220 / 240 V – 50 Hz', 'Noise Level: : 58 DB', 'Duct Diameter: : 150 mm', 'Key Points: : Multi Speed Wave Sensor / 3rd generation Dry Auto-Clean / Touch Interface / life time warranty on motor / 1 year Warranty on Product', 'Product Dimension: : 595 x 450 x 506mm', 'Gross Weight: : 15.9kg', 'Net weight (kg): : 13.9kg', 'HSN code: : 8414', 'Packaging dimension: : 655 x 565 x 510mm']","['Auto-Clean Type:3rd generation Dry Auto-Clean', 'Switch Control:Touch Control', 'Illumination Type:LED', 'Filter type:Baffle Filter', 'Key Points:Multi Speed Wave Sensor / 3rd generation Dry Auto-Clean Touch Interface / life time warranty on motor / 1 year Warranty on Product']",['Voltage / Freequency: :  220 / 240 V – 50 Hz'],"['https://www.kutchina.com/wp-content/uploads/2021/05/1-1.jpg', 'https://www.kutchina.com/wp-content/uploads/2015/10/2-16.jpg', 'https://www.kutchina.com/wp-content/uploads/2015/10/3-13.jpg', 'https://www.kutchina.com/wp-content/uploads/2015/10/4-13.jpg', 'https://www.kutchina.com/wp-content/uploads/2015/10/5-9.jpg', 'https://www.kutchina.com/wp-content/uploads/2015/10/6-7.jpg']"
https://www.kutchina.com/product/flora-dlx-90/,FLORA DLX 90 Hood Kitchen Chimney,,"The Flora DLX 90 by Kutchina dons an elegant black finish that elevates the look and feel of your kitchen. Loaded with premium features, this electric chimney is a must-have for your kitchen. With a suction power of 1200 m3/hr, the kitchen chimney removes oil and smoke from your kitchen while letting you cook peacefully.The product USPs are:● 3rd generation dry auto-clean technology● Baffle filters for great suction capacity● LED lights for better illumination● Wave sensor touch controlA detachable oil collector cup comes with the appliance. All the oil and grease gets collected in the cup which can be emptied whenever required. The LED lamps provide ample illumination over the kitchen countertop. The wave sensor technology lets you operate the appliance with just a wave of your hand. The 90 cm kitchen chimney is ideal for a large-sized kitchen with a cooktop with four or more burners. The motor comes with a lifetime warranty.",,KITCHEN HOOD & CHIMNEY,"['● Suction capacity: With a high suction power of 1200 m3/hr, the chimney removes smoke and odour from your kitchen, keeping it free from oily and sticky residue.', '● Size: The 90 cm kitchen chimney is perfect for a large-sized kitchen with a four-burner cooktop or more than that.', '● Layout: This chimney’s hood design layout is ideal for kitchens with cooktops that are close to the kitchen wall. The chimney is positioned against the wall to create room for powerful suction.', '● Dry auto-clean technology: The chimney is fitted an oil collector cup. The greasy and oily particles get accumulated in the cup, which can be cleaned whenever required.', '● Illumination type: High on functionality, this chimney comes with integrated LED lamps, which provides ample lighting over the kitchen countertop.', '● Speed control: The model comes with three-speed control options – low, medium and high — that allow you to adjust the speed easily as per your cooking requirements.', '● Switch control: The wave sensor touch technology lets you operate the appliance easily with just a simple wave of your hand. This is particularly useful when your hands are dirty or greasy.', '● Low noise level: The maxim noise level is 58 DB. It makes very little noise while operating so that you have a peaceful experience', '● Aesthetics: The chimney dons an elegant shiny black finish that looks great in all types of kitchens – be it traditional or contemporary.', '● Warranty: The appliance comes with a one year warranty. There’s a lifetime warranty on the motor.']","['Size: :  90cm', 'Suction: : 1200 m3/hr', 'Warranty: :  Life time warranty on motor', 'Filter type: : Motors: 100% copper buinding motors', 'Key Points: : Filter type: Baffle Filter Technology for greater suction capacity', '*Note : Key Points: 3rd generation Dry Auto-Clean']","['Size: :  90cm', 'Suction: :  1200 m3/hr', 'Product Dimension: :  900 x 450 x 506mm', 'Packaging dimension: :  960*670*570']","['Finish: : Black', 'Size: : 90 cm', 'Suction: : 1200 m3/hr', 'Auto-Clean Type: : 3rd generation Dry Auto-Clean', 'Switch Control: : Touch Control', 'No of speed control: : 3', 'Filter type: : Baffle Filter', 'Illumination Type: : LED', 'Voltage / Freequency: : 220 / 240 V – 50 Hz', 'Noise Level: : 58 DB', 'Duct Diameter: : 150 mm', 'Key Points: : Multi Speed Wave Sensor / 3rd generation Dry Auto-Clean / Touch Interface / life time warranty on motor / 1 year Warranty on Product', 'Product Dimension: : 900 x 450 x 506mm', 'Gross Weight: : 18.3kg', 'Net weight (kg): : 16.0kg', 'HSN code: : 8414', 'Packaging dimension: : 915 x 580 x 505mm']","['Auto-Clean Type: 3rd generation Dry Auto-Clean', 'Switch Control: Touch Control', 'Illumination Type: LED', 'Filter type: Baffle Filter', 'Key Points: Multi Speed Wave Sensor / 3rd generation Dry Auto-Clean Touch Interface / life time warranty on motor / 1 year Warranty on Product']",['Voltage / Freequency: :  220 / 240 V – 50 Hz'],"['https://www.kutchina.com/wp-content/uploads/2015/10/1-14.jpg', 'https://www.kutchina.com/wp-content/uploads/2015/10/2-17.jpg', 'https://www.kutchina.com/wp-content/uploads/2015/10/3-14.jpg', 'https://www.kutchina.com/wp-content/uploads/2015/10/4-14.jpg', 'https://www.kutchina.com/wp-content/uploads/2015/10/5-10.jpg', 'https://www.kutchina.com/wp-content/uploads/2015/10/6-8.jpg']"
https://www.kutchina.com/product/florentine-dlx/,FLORENTINE DLX,,"Bring freshness to the kitchen aesthetics with Florentine DLX. Refreshing design and amazing performance makes Florentine DLX the most wanted chimney for every kitchen. With body size of 60 cm and low noise level of 46 dB, Florentine DLX performs smoothly and silently – inspiring you to cook with joy. Florentine DLX works in two speeds to suit your cooking style.",,"Intelligent Auto Clean Chimney, Kitchen Chimney, KITCHEN HOOD & CHIMNEY","['LAYOUT :  HOOD', 'BODY :  MS', 'SIZE :  60 Cm', 'Voltage (V) :  AC220-240V', 'Frequency (Hz) :  50Hz', 'Rated Motor Power (W) :  1 X 200W', 'Illumination type :  LED Lamp', 'Illumination Power :  2 X max 2W', 'Auto Clean type :  Intelligent Auto Clean', 'Total Power ( W ) :  284 W', 'SUCTION ( m3/h ) :  1300±50m³/Hr', 'Noise Level ( dBA) :  46 dB', 'Speeds :  2', 'Switch Control :  Touch Control', 'Filter Type :  Filter Less', 'Outlet Diameter (mm) :  160 mm', 'Unit Dimension(mm) :  L598 X W490 X H612mm']","['Suction Capacity : 1300', 'Size : 60 cm']",[],[],[],[],[]
https://www.kutchina.com/product/13288/,Forbes DLX 60 Hood Kitchen Chimney,,,,"Kitchen Chimney, KITCHEN HOOD & CHIMNEY",[],"['Suction Capacity : 1300', 'Size : 60 cm']","['LAYOUT: :  HOOD (2 ft)', 'BODY: :  MS', 'SIZE: :  60 Cm', 'Unit Dimension(mm): :  L600 X W500 X H620mm']","['Illumination type: :  LED Lamp', 'Illumination Power: :  2 X max 2W', 'Auto Clean type: :  Intlligent Auto Clean', 'Autoclean Power(W): :  100 W', 'Total Power(W): :  354 W', 'SUCTION(m3/h): :  1300±50m³/Hr', 'Noise Level(dBA): :  56 dB', 'Speed Control: :  3', 'Switch Control: :  Touch Control', 'Outlet Diameter(mm): :  150mm']","['Touch Free Cleaning', 'Filter Less for great suction', '100% Copper Winding', 'Motor: Lifetime Warranty', 'Auto Clean type: INTELLIGENT AUTO CLEAN']","['Voltage(V): :  AC220-240V', 'Rated Motor Power(W): :  1 X 250W']",['https://www.kutchina.com/wp-content/uploads/2019/08/Forbes-DLX-60-600x611_.jpg']
https://www.kutchina.com/product/forbes-dlx-90/,FORBES DLX 90 Hood Kitchen Chimney,,"The Kutchina Forbes DLX 90 cm model comes with filterless technology. Packed with supreme features and 100% copper winding motors, it ensures a powerful suction capacity of 1300±50m³/Hr. The ideal kitchen appliance comes with the assurance of easy maintenance, wherein you don’t have to worry about the cleaning process. Backed by Artificial Intelligence, the kitchen chimney has iAutoclean technology that ensures touch-free cleaning. Equipped with in-built sensors, the Kutchina chimney sets its own cleaning schedules. Besides, the hood design of the chimney makes it ideal for kitchens where the stovetops are placed right against the wall. The touch control panel has three-speed options, which allow you to adjust the suction speed while cooking. It comes with a lifetime warranty on the motors.",,"Kitchen Chimney, KITCHEN HOOD & CHIMNEY","['Suction capacity: With a suction power of 1300±50m³/Hr, Kutchina Forbes DLX 90 offers best-in-class performance. It sucks the grease and smoke very quickly and efficiently, leaving your kitchen clean and fresh.', 'Size: The 90 cm size of the filterless kitchen chimney is ideal for medium to large-sized kitchens. It effectively covers the ovens with three to four burners and keeps your kitchen healthy and fresh.', 'Layout: Thanks to the hood layout of the chimney, the appliance perfectly fits on the kitchen wall. It is apt for those kitchens where the cooktops are fitted against the wall. It is ideal for traditional and modern kitchens.\xa0', 'i-Auto-clean technology: i-Autoclean technology is the best feature of this chimney. Backed by AI, the in-built sensors of the chimney detect the presence of grease and oil and automatically set its cleaning schedules. This allows you touch-free cleaning.\xa0', 'Illumination type: The chimney has energy-efficient LED lamps which are conveniently located to illuminate the hob area, enhancing your overall cooking experience.\xa0', 'Speed control: The chimney comes with a three-speed control panel that lets you adjust the suction speed, without any fuss. Based on your cooking requirements, control the speed while cooking and enjoy a smoke-free kitchen.', 'Switch control: This one comes with the most advanced touch control switch panel. Not only it looks stylish on the model but also this panel offers easy access to its features, while you are cooking. You can change the settings without any hassle.', 'Low noise level: With a low noise level of 56 dB, the chimney creates a very calm and comfortable cooking environment.\xa0', 'Aesthetics: The black coloured body of the kitchen chimney with a smooth finish offers your kitchen a classy and stylish look. The unique and trendy features of the appliance accentuate its style.\xa0', 'Warranty: The chimney comes with a lifetime warranty on the copper winding motor.']","['Suction Capacity : 1300', 'Size : 90 cm']","['LAYOUT: :  HOOD (3 ft)', 'BODY: :  MS', 'SIZE: :  90 Cm', 'Unit Dimension(mm): :  L900 X W500 X H620mm']","['Illumination type: :  LED Lamp', 'Illumination Power: :  2 X max 2W', 'Auto Clean type: :  Intlligent Auto Clean', 'Autoclean Power(W): :  100 W', 'Total Power(W): :  354 W', 'SUCTION(m3/h): :  1300±50m³/Hr', 'Noise Level(dBA): :  56 dB', 'Speed Control: :  3', 'Switch Control: :  Touch Control', 'Outlet Diameter(mm): :  150mm']","['Touch Free Cleaning', 'Filter Less for great suction', '100% Copper Winding', 'Motor: Lifetime Warranty', 'Auto Clean type: INTELLIGENT AUTO CLEAN']","['Voltage(V): :  AC220-240V', 'Rated Motor Power(W): :  1 X 250W']",['https://www.kutchina.com/wp-content/uploads/2019/08/FORBES-DLX-90-600x401_.jpg']
https://www.kutchina.com/product/goldex-dlx-premium/,GOLDEX DLX PREMIUM,,"Presenting Golden DLX Premium for inspired kitchens. With body size of 60 cm, Golden DLX Premium chimney is the best choice for small size premium chimney. Powered with intelligent auto clean technology, Golden DLX Premium operates in two speeds. This chimney is filterless, making the maintenance easier. Golden DLX Premium is energy efficient and operates in voltage range of 220V-240V.",,"Intelligent Auto Clean Chimney, Kitchen Chimney, KITCHEN HOOD & CHIMNEY","['LAYOUT :  HOOD', 'BODY :  MS', 'SIZE :  60 Cm', 'Voltage (V) :  AC220-240V', 'Frequency (Hz) :  50Hz', 'Rated Motor Power (W) :  1 X 250W', 'Illumination type :  LED Lamp', 'Illumination Power :  2x Max. 1.5W', 'Auto Clean type :  Intelligent Auto Clean', 'Total Power ( W ) :  328 W', 'SUCTION ( m3/h ) :  1200±50m³/Hr', 'Noise Level ( dBA) :  58 dB', 'Speeds :  2', 'Switch Control :  Touch Control', 'Filter Type :  Filter Less', 'Outlet Diameter (mm) :  150mm', 'Unit Dimension(mm) :  L600 X W500 X H610mm']","['Suction Capacity : 1200', 'Size : 60 cm']",[],[],[],[],[]
https://www.kutchina.com/product/goldex-premium/,GOLDEX PREMIUM Hood Kitchen Chimney,,"The stylish and elegantly designed Kutchina Goldex Premium is your ideal kitchen companion. The 60 cm model comes with a suction capacity of 1200±50m³/Hr, which is ideal for two-three burner gas tops. The size is apt for small to medium-sized kitchens, which fits perfectly in your compact kitchen without taking too much space. The maximum noise level of the appliance is 58 dB that ensures a comfortable and peaceful cooking environment. The push-button control panel makes the device handy and easy to operate for the beginners as well. For providing effective lighting, the appliance has LED lamps fitted inside it. Besides, the chimney is equipped with 3rd generation dry auto-clean technology.  All the grease and oil gets collected in a drip tray. All you need to do is empty the cup once in a while. The appliance comes with a lifetime warranty on the 100% copper winding motor.",FGCH01PE0004,"Kitchen Chimney, KITCHEN HOOD & CHIMNEY","['Suction capacity: Crafted with style and elegance, the Kutchina Goldex Premium is your perfect kitchen companion. The kitchen appliance comes with a suction capacity of 1200±50m³/Hr that removes smoke and fumes from the kitchen while ensuring a clean and fresh cooking space.\xa0', 'Size: The 60 cm model is sufficient enough for two to three-burner gas ovens. Besides, this chimney is ideal for your compact kitchen space that fits perfectly, without taking any additional space.\xa0', 'Layout: The chimney has a hood layout, which gets fitted on the kitchen wall. Apt for kitchens, where the gas ovens are placed against the wall.', 'Auto-clean technology: The chimney comes with an advanced 3rd generation auto-clean technology. It comes with an oil collector, where the oil and sticky residues get accumulated. You can remove this cup and empty it as and when required. Wash it with soap and water and put it back.', 'Illumination type: The highly-efficient LED lamps perfectly illuminate the cooktop area for better visibility.\xa0', 'Speed control: The two-speed control options let you adjust the suction speed easily while cooking. Set the speed as per your requirements and enjoy cooking in a smoke-free kitchen.', 'Switch control: The exceptionally designed kitchen appliance is crafted with a push-button control panel that is easy to operate and handle.\xa0', 'Low noise level: With a noise level as low as 58 dB, the appliance ensures a peaceful cooking environment.', 'Aesthetics: The beautiful golden coloured kitchen chimney comes with an elegant design on the body that makes the device aesthetically pleasing. The decent and stylish design with a metallic finish elevates the style of your kitchen. The toughened glass body is sturdy and robust, which ensures excellent performance and durability.\xa0', 'Warranty: The kitchen appliance comes with a lifetime warranty on the motor.']","['Suction Capacity : 1200', 'Size : 60 cm']","['LAYOUT: :  HOOD (2 ft)', 'BODY: :  MS', 'SIZE: :  60 Cm', 'Unit Dimension(mm): :  L600 X W500 X H610mm']","['Illumination type: :  LED Lamp', 'Illumination Power: :  2 X max 1.5W', 'Auto Clean type: :  DRY, 3rd Generation', 'Autoclean Power(W): :  75 W', 'Total Power(W): :  328 W', 'SUCTION(m3/h): :  1200±50m³/Hr', 'Noise Level(dBA): :  58 dB', 'Speed Control: :  2', 'Switch Control: :  Push Button', 'Outlet Diameter(mm): :  150mm']","['Filter Less for great suction', '100% Copper Winding', 'Motor: Lifetime Warranty', 'Auto Clean type: DRY, 3rd Generation']","['Voltage(V): :  AC220-240V', 'Rated Motor Power(W): :  1 X 250W']",['https://www.kutchina.com/wp-content/uploads/2020/06/Chimeny_GOLDEX-PREMIUM.jpg']
https://www.kutchina.com/product/latino-dlx/,LATINO DLX Hood Kitchen Chimney,"₹13,500.00",The Latino DLX kitchen chimney by Kutchina comes with a suction capacity of 1200 m3/hr that enables smoke-free cooking experience. The hood design layout of the chimney is apt for those kitchens where the cooktops are placed right against the wall.The product USPs are:●	Filterless technology for great suction capacity●	3rd generation dry auto-clean technology●	Touch control switch panel for easy operation●	Low noise level of 58 DBThe dry auto-clean technology of the kitchen chimney ensures hassle-free cleaning. All the grease and oil gets accumulated in the oil collector. All you have to do is empty the oil collector cup once it is full. The motor comes with a lifetime warranty.,,KITCHEN HOOD & CHIMNEY,"['●\tSuction capacity: Kutchina’s Latino DLX kitchen chimney has a high suction capacity of 1200 m3/hr, ensuring a smoke-free kitchen environment. Apt for Indian kitchens, the chimney helps you get rid of cooking fumes and smoke in a hassle-free way. ', '●\tSize: If your kitchen space is small or compact, you should go for this chimney model. The 60 cm kitchen chimney is sufficient enough for a two-burner gas stove.', '●\tLayout: The hood design of the kitchen chimney accentuates the decor of your space and is ideal for kitchens where the gas stoves are located near the wall. These chimneys are installed against the kitchen wall for maximum suction of fumes and smoke. ', '●\tAuto-clean technology: With the 3rd generation dry auto-clean technology, the chimney lets you spend more time doing other work or simply relaxing rather than cleaning the appliance. It comes with an oil collector tray where the oil and grease get collected. All you have to do is empty the tray whenever required.\n●\tIllumination type: LED lamps are fitted inside the kitchen chimney for better illumination over the cooktop area.', '●\tSpeed control: The chimney’s three-speed controls allow you to adjust the suction speed as per your cooking needs. ', '●\tSwitch control: With a simple wave of your hand, you can operate the chimney easily while cooking. ', '●\tLow noise level: The chimney creates little noise, even when operating at the highest suction speed. The maximum operating noise is 58 DB. ', '●\tAesthetics: The chimney’s shiny metallic surface and elegant appearance lend a contemporary touch to your kitchen. The combination of its sleek design and toughened quality makes it a must-have appliance for your kitchen.', '●\tWarranty: The highly functional and stylish appliance comes one year warranty. The motor comes a lifetime warranty on the motor. ']","['Size: :  60cm', 'Suction: : 1200 m3/hr', 'Warranty: :  Life time warranty on motor', 'Filter type: : Motors: 100% copper buinding motors', 'Key Points: : Filter type:Filterlesss Technology  for greater suction capacity', '*Note : Key Points: 3rd generation Dry Auto-Clean']","['Size: :  60cm', 'Suction: :  1200 m3/hr', 'Product Dimension: : 595 x 403 x 483mm', 'Packaging dimension: :  660*585*540']","['Finish: : Black', 'Size: : 60 cm', 'Suction: : 1200 m3/hr', 'Auto-Clean Type: : 3rd generation Dry Auto-Clean', 'Switch Control: : Touch Control', 'No of speed control: : 3', 'Filter type: : filterless', 'Illumination Type: : LED', 'Voltage / Freequency: : 220 / 240 V – 50 Hz', 'Noise Level: : 58 DB', 'Duct Diameter: : 150 mm', 'Key Points: : Multi Speed Wave Sensor / 3rd generation Dry Auto-Clean / Touch Interface / life time warranty on motor / 1 year Warranty on Product', 'Product Dimension: : 595 x 403 x 483mm', 'Gross Weight: : 13.3 Kg', 'Net weight (kg): : 11 kg', 'HSN code: : 8414', 'Packaging dimension: : 655 x 495 x 490mm']","['Auto-Clean Type: 3rd generation Dry Auto-Clean', 'Switch Control: Touch Control', 'Illumination Type: LED', 'Filter type: Filterless', 'Key Points: Multi Speed Wave Sensor / 3rd generation Dry Auto-Clean Touch Interface / life time warranty on motor / 1 year Warranty on Product']",['Voltage / Freequency: :  220 / 240 V – 50 Hz'],"['https://www.kutchina.com/wp-content/uploads/2015/10/1-15.jpg', 'https://www.kutchina.com/wp-content/uploads/2015/10/2-18.jpg', 'https://www.kutchina.com/wp-content/uploads/2015/10/3-15.jpg', 'https://www.kutchina.com/wp-content/uploads/2015/10/4-15.jpg', 'https://www.kutchina.com/wp-content/uploads/2015/10/5-11.jpg', 'https://www.kutchina.com/wp-content/uploads/2015/10/6-9.jpg']"
https://www.kutchina.com/product/luxen-premium/,LUXEN PREMIUM Hood Kitchen Chimney,,"Designed to make less noise, Kutchina Luxen Premium chimney is your perfect kitchen companion. The 90 cm kitchen chimney comes with a hood layout making it ideal for most Indian kitchens. Perfect for medium to large-sized kitchens, the chimney is apt for those who have three to four burner cooktops. The 100% copper winding motor of this device ensures the longevity and durability of the machine. With a suction capacity of 1400±50m³/Hr, the kitchen chimney provides effective performance to its end-users by keeping the kitchen smoke and odour-free. i-Autoclean technology of the appliance makes it maintenance-free. Backed by artificial intelligence, the in-built sensors of the machine sense the cooking pattern and set the cleaning schedules automatically, thereby ensuring touch-free cleaning. The appliance comes with a lifetime warranty on the motor.",FGCH01PE0008,"Kitchen Chimney, KITCHEN HOOD & CHIMNEY","['Suction capacity: The Kutchina Luxen Premium kitchen chimney boasts a suction capacity of 1400±50m³/Hr, which is powerful enough to scoop-out odour and smoke quickly and efficiently.\xa0', 'Size: The 90 cm kitchen chimney is ideal for medium to large-sized kitchens. It is specially designed to provide extensive coverage to the large gas ovens comprising three to four burners.\xa0', 'Layout: The hood design of the chimney is ideal for those kitchens where the stovetops are placed against the wall. The appliance is fixed on the wall, which delivers superior performance.', 'i-Auto-clean technology: The advanced i-Autoclean feature is the best part of the Kutchina kitchen chimney. It is equipped with in-built sensors that detect oil and grease in the chimney and clean the appliance automatically schedules the cleaning. This ensures touch-free cleaning.\xa0', 'Illumination type: The appliance is fitted with LED lamps that illuminate the cooktop area efficiently.', 'Speed control: Comes with two-speed control options, you can easily operate and adjust the suction speed while cooking.', 'Switch control: The trendy and stylish switch control panel looks aesthetically pleasing on the device. Besides, this feature allows you to control the device easily while cooking. Highly-efficient, this feature makes the appliance easy to use.', 'Low noise level: With a lesser noise level of 56 dB, the appliance ensures a peaceful and comfortable cooking environment.\xa0', 'Aesthetics: The smooth finish appearance, the black coloured toughened glass, and the elegantly stylish body make the appliance aesthetically appealing. It fits well in both traditional and modern kitchens.\xa0', 'Warranty: The product comes with a lifetime warranty on the 100% copper winding motor.\xa0']","['Suction Capacity : 1400', 'Size : 90 cm']","['LAYOUT: :  HOOD (3 ft)', 'BODY: :  MS', 'SIZE: :  90 Cm', 'Unit Dimension(mm): :  L900 X W500 X H620mm']","['Illumination type: :  LED Lamp', 'Illumination Power: :  2 X max 2W', 'Auto Clean type: :  Intelligent Auto Clean', 'Autoclean Power(W): :  80 W', 'Total Power(W): :  284 W', 'SUCTION(m3/h): :  1400±50m³/Hr', 'Noise Level(dBA): :  56 dB', 'Speed Control: :  2', 'Switch Control: :  Touch Control', 'Outlet Diameter(mm): :  160mm']","['Touch Free Cleaning', 'Filter Less for great suction', '100% Copper Winding', 'Motor: Lifetime Warranty', 'Auto Clean type: INTELLIGENT AUTO CLEAN']","['Voltage(V): :  AC220-240V', 'Rated Motor Power(W): :  1 X 200W']",['https://www.kutchina.com/wp-content/uploads/2020/06/Chimeny_LUXEN-PREMIUM-1-600x600_.jpg']
https://www.kutchina.com/product/milano-excel-60/,Milano Excel 60 Hood Kitchen Chimney,,"If you have been searching for a quality kitchen chimney, your search ends with Kutchina’s Milano Excel 60. The most outstanding thing about this product is the i-Autoclean technology which makes it extremely convenient as the chimney requires no cleaning. The in-built sensors detect the presence of dirt and grease and automatically cleans the chimney. With a high suction capacity of 1600±50m³/Hr, it provides best-in class performance, leaving your kitchen smoke and odour free. It features a touch control panel for easier use. Two LED lights are located at the front of the chimney which illuminate the hob area. The innovative design helps the chimney to stand out from the rest. The futuristic design will enhance the appearance of the kitchen. Apart from that, the chimney comes with a lifetime warranty on the motor.",,"Kitchen Chimney, KITCHEN HOOD & CHIMNEY","['Suction capacity: Kutchina’s Milano Excel 60 comes with a high suction capability of 1600±50m³/Hr. This means it whisks away fumes, oil particles and grease in no time. Equipped with a powerful motor, this chimney ensures that your kitchen is free from odour and smoke.\xa0', 'Size: The kitchen chimney comes with a size of 60 cm, which is ideal for small to medium-sized kitchens. The compact design and high suction capacity of the chimney make it ideal for kitchens with limited ventilation. It can handle smoke or heat from heavy frying and grilling as well.', 'Layout: This chimney is suitable for all kitchen types. This chimney design is most commonly onto the wall and hangs above the stove. The hood of the chimney is designed in such a way that apart from removing the smoke directly from the cooktop, it is capable of removing smoke from other parts of the kitchen as well.\xa0', 'i-Auto-clean technology: The major benefit of this product is that it comes with i-Autoclean technology. The chimney cleans itself and this is achieved by artificial intelligence backed sensors. With this option, you no longer have to worry about cleaning the chimney. The sensors detect the grease and oil particles an clean the chimney without you having to lift even a finger.\xa0', 'Illumination type: This chimney has 2 LED lamps which provide perfect lighting for the cooking area. These lamps are energy efficient so you don’t have to worry about more power consumption.', 'Speed control: There are three speed options of this kitchen chimney – low, medium, and high. You can adjust or control the speed easily while cooking.', 'Switch control: It has 2-speed settings. So you can use the suction based on your requirement.', 'Low noise level: This chimney uses a highly efficient motor that gives you high suction capabilities without having too much noise. It has 58dB operational noise level, which gives you a peaceful environment when you are cooking.\xa0', 'Aesthetics: You will love its elegant design which enables it to perfectly match with different kitchen interiors. A combination of black toughened glass and stylish looks, this chimney will give your kitchen an exceptional look.\xa0', 'Warranty: The chimney comes with a lifetime warranty on the motor.\xa0']","['Suction Capacity : 1600', 'Size : 60 cm']","['LAYOUT: :  HOOD (2 ft)', 'BODY: :  MS', 'SIZE: :  60 Cm', 'Unit Dimension(mm): :  L598 X W280 X H880mm']","['Illumination type: :  LED Lamp', 'Illumination Power: :  2 X max 2W', 'Auto Clean type: :  Intelligent Auto Clean', 'Autoclean Power(W): :  75 W', 'Total Power(W): :  279 W', 'SUCTION(m3/h):  : 1600±50m³/Hr', 'Noise Level(dBA): :  58 dB', 'Speed Control: :  2', 'Switch Control: :  Touch Control', 'Outlet Diameter(mm): :  150mm']","['Touch Free Cleaning', 'Filter Less for great suction', '100% Copper Winding', 'Motor: Lifetime Warranty', 'Auto Clean type: INTELLIGENT AUTO CLEAN']","['Voltage(V): :  AC220-240V', 'Rated Motor Power(W): :  1 X 200W']",['https://www.kutchina.com/wp-content/uploads/2019/08/Milano-Excel-60-600x696_.jpg']
